scope,status,shopCode,name,category,subcategory,confidence,source,family,detectedFamily,reviewReason,evidence,neighborTarget,neighborShare,neighborExamples
new_or_unconfirmed,GROUP_REVIEW,А-00900,Сиденье детское (9-36 кг),kuzov-i-optika,elementy-salona,0.85,weak_group_candidate,Элементы салона,seat_parts,group_confirmation,family:interior | token:сиденье | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-00904,Сиденье детское (9-36 кг),kuzov-i-optika,elementy-salona,0.85,weak_group_candidate,Элементы салона,seat_parts,group_confirmation,family:interior | token:сиденье | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,AUTO_READY,А-00905,Звуковой повторитель (универсальный),kuzov-i-optika,povtoriteli,0.92,single_strong_token,Повторители,other,single_strong_token,family:legacy_kuzov-i-optika_povtoriteli | pattern:повторитель | pattern:повторитель | validation:normalizer:3:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-00909,"Автодокументы, паспорт, кошелек (кожа)",aksessuary,organayzery,0.896,weak_group_candidate,Автодокументы и футляры,document_accessories,group_confirmation,family:document_accessories | token:автодокументы | token:паспорт | token:кошелек | token:кошелёк | phrase:автодокументы | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-00910,Щетка для мытья 2-х секционная,aksessuary,prochie-aksessuary,0.912,weak_group_candidate,Щетки и скребки для ухода,other,group_confirmation,family:cleaning_brushes | token:щетка | token:щётка | token:мыть | phrase:щетка для мытья | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,MANUAL_REVIEW,А-00918,Поросенок (большой),,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,GROUP_REVIEW,А-00921,Детское кресло 15-36 кг,aksessuary,bezopasnost,0.884,weak_group_candidate,Детские автокресла,child_seats,group_confirmation,family:child_seats | token:кресло | token:детск | token:15-36 | phrase:детское кресло | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-00922,Часы на стекло,elektrika,prochaya-elektrika,0.872,weak_group_candidate,Автомобильные часы,other,group_confirmation,family:car_clocks | token:часы | token:стекло | phrase:часы на стекло | validation:normalizer:3:useful_tokens,,0,
new_or_unconfirmed,AUTO_READY,А-00929,"""Bremax"" WB-6040 PBN Щетки с/о 60+40 VW Po",aksessuary,prochie-aksessuary,0.952,family_rule,Стеклоочистители,other,family_rule,family:wiper | token:стеклооч | token:щетки | token:щётки | token:стеклоочист | phrase:щетки стеклоочистителя | validation:normalizer:8:useful_tokens,,0,
new_or_unconfirmed,MANUAL_REVIEW,А-00936,Стакан (нержавейка),,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,GROUP_REVIEW,А-00938,Часы 2106 с синей подсветкой,elektrika,prochaya-elektrika,0.859,weak_group_candidate,Автомобильные часы,other,group_confirmation,family:car_clocks | token:часы | token:подсвет | token:2106 | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-00939,Подушка детская автомобильная,aksessuary,prochie-aksessuary,0.842,weak_group_candidate,Комфортные аксессуары салона,other,group_confirmation,family:comfort_accessories | token:подушка | token:детская | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,MANUAL_REVIEW,А-00946,Мышь музыкальная,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,GROUP_REVIEW,А-00948,Руль 2110 н/обр.,kuzov-i-optika,kuzovnye-detali,0.86,weak_group_candidate,Рули и рулевые колеса,steering_wheels,group_confirmation,family:steering_wheels | token:руль | phrase:руль 2110 | validation:normalizer:3:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-00958,Ремни безоп-ти Газель (комплект),dvigatel-i-transmissiya,remni,0.9,weak_group_candidate,Ремни,other,group_confirmation,family:belt | token:ремни | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-00973,"Скотч ""3М"" (9 мм, 33 м)",aksessuary,prochie-aksessuary,0.832,weak_group_candidate,Скотч и клейкие ленты,adhesive_tapes,group_confirmation,family:adhesive_tapes | token:скотч | token:мм | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-00976,Перчатка полировочная,aksessuary,instrumenty,0.88,weak_group_candidate,Инструменты,other,group_confirmation,family:tools | token:полировочная | validation:normalizer:3:useful_tokens,,0,
new_or_unconfirmed,MANUAL_REVIEW,А-00979,"Вентилятор ""Valgo""",,,0,no_match,no_match,ventilation,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,DO_NOT_PUBLISH,А-00986,Подарочный набор,,,0,do_not_publish,do_not_publish,other,UNKNOWN_PRODUCT_TYPE,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",,0,
new_or_unconfirmed,GROUP_REVIEW,А-01009,"Антирадар ""САВЕР 255""",aksessuary,prochie-aksessuary,0.87,weak_group_candidate,Водительская электроника,driver_electronics,group_confirmation,family:driver_electronics | token:антирадар | phrase:антирадар | validation:normalizer:3:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-01013,Колпаки Наскар Золотой 13,aksessuary,shiny-i-diski,0.902,weak_group_candidate,Колпаки колес,other,group_confirmation,family:wheel_caps | token:колпаки | token:колпак | token:13 | phrase:колпаки | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-01015,Накидки сидений 2шт.,aksessuary,chehly,0.912,weak_group_candidate,Чехлы и накидки сидений,seat_parts,group_confirmation,family:seat_covers | token:накидки | token:сиден | phrase:накидки сидений | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-01028,Алкотестер,aksessuary,prochie-aksessuary,0.87,weak_group_candidate,Водительская электроника,driver_electronics,group_confirmation,family:driver_electronics | token:алкотестер | phrase:алкотестер | validation:normalizer:2:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-01032,Алкотестер 3000,aksessuary,prochie-aksessuary,0.87,weak_group_candidate,Водительская электроника,driver_electronics,group_confirmation,family:driver_electronics | token:алкотестер | phrase:алкотестер | validation:normalizer:2:useful_tokens,,0,
new_or_unconfirmed,MANUAL_REVIEW,А-01033,Игрушка-корова на присоске,,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,DO_NOT_PUBLISH,А-01036,Брелок,,,0,do_not_publish,do_not_publish,personal_accessories,UNKNOWN_PRODUCT_TYPE,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",,0,
new_or_unconfirmed,MANUAL_REVIEW,А-01050,"""Леопард"" хромир.",,,0,no_match,no_match,other,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,GROUP_REVIEW,А-01051,Компьютер ШТАТ н/о 2107,elektrika,prochaya-elektrika,0.85,weak_group_candidate,Прочая электрика,other,group_confirmation,family:electrical_misc | token:компьютер | validation:normalizer:3:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-01052,Колпаки Каррера плюс 13/14,aksessuary,shiny-i-diski,0.914,weak_group_candidate,Колпаки колес,other,group_confirmation,family:wheel_caps | token:колпаки | token:колпак | token:13 | token:14 | phrase:колпаки | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,DO_NOT_PUBLISH,А-01058,"Рация ""АЛАН-100""",,,0,do_not_publish,do_not_publish,driver_electronics,UNKNOWN_PRODUCT_TYPE,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target. | validation:UNKNOWN_PRODUCT_TYPE",,0,
new_or_unconfirmed,GROUP_REVIEW,А-01061,"Замок на руль ""Райтон""",aksessuary,bezopasnost,0.902,weak_group_candidate,Противоугонные замки,steering_wheels,group_confirmation,family:anti_theft_locks | token:замок | token:руль | phrase:замок на руль | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-01068,"Знак ""Учебная машина"" с подсветкой",kuzov-i-optika,emblemy,0.82,weak_group_candidate,Эмблемы,other,group_confirmation,family:legacy_kuzov-i-optika_emblemy | pattern:знак | pattern:знак | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,AUTO_READY,А-01085,Поводок 31105,aksessuary,prochie-aksessuary,0.94,family_rule,Стеклоочистители,other,family_rule,family:wiper | token:поводок | phrase:поводок | validation:normalizer:2:useful_tokens,,0,
new_or_unconfirmed,MANUAL_REVIEW,А-01099,"Рация ""Мега-Джет"" 300,100",,,0,no_match,no_match,driver_electronics,no_candidate,"validation:no_match | validation:Нет семейства, правила или безопасного похожего target.",,0,
new_or_unconfirmed,GROUP_REVIEW,А-01108,Сумка для документов (кожа) большая,aksessuary,organayzery,0.902,weak_group_candidate,Органайзеры и сумки,other,group_confirmation,family:storage_accessories | token:сумка | token:документ | phrase:сумка для документов | validation:normalizer:5:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-01110,Сумка для документов (ткань),aksessuary,organayzery,0.902,weak_group_candidate,Органайзеры и сумки,other,group_confirmation,family:storage_accessories | token:сумка | token:документ | phrase:сумка для документов | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-01128,Атлас дорог России,aksessuary,prochie-aksessuary,0.88,weak_group_candidate,Печатные материалы,other,group_confirmation,family:printed_accessories | token:атлас | phrase:атлас дорог | validation:normalizer:4:useful_tokens,,0,
new_or_unconfirmed,GROUP_REVIEW,А-01137,"Обогрев сидений ""Емеля-2"" (1 шт)",elektrika,prochaya-elektrika,0.9,weak_group_candidate,Подогревы сидений,seat_parts,group_confirmation,family:seat_heaters | token:обогрев | phrase:обогрев сидений | validation:normalizer:4:useful_tokens,,0,
